SITE_ID,IGBP,GPP_NT_day,GPPsat,NEP_95,NEP_99,RECOmax,EF,EFampl,Gsmax,G1,uWUE,GPPsat_std,wLL,wLMA,wSSD,wNmass,wNarea,Hc,LAImax,P,latitude,longitude,Precip,Ta,SW_IN,VPD,CSWI,n_year,APAR,APARmax,fPAR,APARpeak,GPP_k_LAI,APAR_Nmass,APARpeak_Nmass,APARmax_Nmass,PNUEmass,APAR_Narea,APARpeak_Narea,APAR_N,PNUEarea,PNUE,GPP_LAI,LAI_Hc,LAI_fPAR,LAI_Hc_fPAR,WUEet,WUEt,WUEtmax,pWUEt
IT-Cp2,EBF,13.90559774436461,23.90162887716905,18.151199372609454,21.493310146331787,5.832460021972658,0.32309531515542445,0.18353751586532308,0.008816232919339475,1.3143677866890777,4.2891595160687395,0.33670684807192924,34.884471655905834,0.19435941992461847,1.142993633401521,1.4500000000000002,2.8182115889069683,12.8,NA,NA,41.7043,12.3573,0,16.243925539754553,173.08043112340692,0.43606760430441743,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1648.3881984254517,NA,NA,NA,8.481133556916213,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Cpz,EBF,12.889592406261531,26.65601045550058,16.626599544949002,19.957032419840495,6.103545951843262,0.32935731680116237,0.19242026402452206,0.00766738009243754,1.7340300287916048,4.1645384736024535,5.149974361470936,22.602646391003674,0.15522831032747847,0.8804921298591457,1.5,2.328424654912177,15,3.5,58.15523528,41.7052,12.3761,8148.367035627365,15.543691595266479,184.3510213370071,0.5569082019473893,-0.12420999701560492,9,545.0221722917412,613.4074272901698,0.8109565970297531,528.8564784222372,4.632120053508632,363.3481148611608,352.5709856148248,408.93828486011324,1777.0673637000389,234.07335562348192,227.13059548932858,263.44310776648524,11.448088044964456,3.270882298561273,7.6160029872858805,0.23333333333333334,4.3158906565644335,0.18922320597360906,125.02726583884056,8.12903460539431,14.533451051280275,6.563909108385241
IT-La2,ENF,17.41751521680801,28.274498880716607,25.08270797729492,29.892055085500072,6.645009994506836,0.2951042827236485,0.15633525598093123,0.00918686829138416,0.660897569494062,4.792125884292812,6.516602743096661,NA,NA,NA,NA,NA,28,NA,102.7722215,45.9542,11.2853,2985.800018951297,6.4236905332433585,140.76115207987968,0.39462865030003863,-1.372506690203228,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.6487525590973,10.974879903394298,27.773183890407786,NA
IT-Lav,ENF,17.996349554986075,35.30255966721754,31.11432791550954,36.54926267623901,2.808310031890869,0.3120419685278151,0.17339868543913511,0.012351510772669095,1.0134855311761046,3.973964772227797,3.4456025238456514,83.94668251883786,0.1476490739494999,0.5203561412746842,NA,NA,28,8.1,NA,45.955749690000005,11.281250205,11229.296046689153,7.158966636980328,156.4320699043525,0.28300186363932694,0.6368426923352435,12,496.64301097637775,600.1617474151927,0.7266485550401118,510.75451794190735,0.6150544202553374,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.358340699656487,0.28928571428571426,11.147066823180939,0.2102090462794609,118.37960495681855,11.257414310172443,29.731995883403666,8.97160885608059
IT-LMa,DBF,9.998714448318545,18.76794638233651,15.423376083374018,19.19506216049194,4.891988372802732,-0.16152807813363013,0.666654421336885,0.0012022679471020007,-0.9336628584965299,-0.14004384620354463,8.897101098527653,6.385693192851484,0.09910379332715834,0.6073475711391823,NA,NA,NA,NA,NA,45.58129883,7.154630184,2572.251994252205,14.023302761859346,128.70692803489314,0.7233476495178622,3.6309215858251083,4,395.0556606307271,464.9102628546069,0.624024394033905,391.7938161788925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Mal,GRA,10.77803054154006,25.491189716220536,20.064674973487854,25.445484447479252,5.410012435913086,0.5796194560930642,0.14735634562817412,0.017066655594531174,0.7912794314318288,1.9405612098536706,2.016182815065408,NA,NA,NA,NA,NA,0.2,NA,120.7427315,46.11669922,11.7027998,4109.466117978096,5.342123666757494,153.89910441025725,0.18957940507472018,1.1283428104336646,4,419.0037569686505,481.3123629090669,0.6086745513026763,390.92145223012096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-334.6473719400807,6.386615983195755,23.927067285403744,6.9009795889012855
IT-MBo,GRA,16.27692446766749,31.110367298958696,20.593835544586177,24.419921710274433,8.739015102386475,0.664240903187151,0.11533227893917875,0.033644850187727504,3.2730174512782275,2.134148243078538,2.146177490130955,4.5141747355581865,0.07145058130390289,0.24613685815990458,2.138845187,1.5282173193020487,0.3,2.5,75.97942205,46.0147,11.0458,9706.272039664444,5.367016522430873,162.2301278786046,0.23614945313838576,0.8264694853357797,11,448.83087419020944,549.5722679466921,0.5765319873117271,447.09957592941925,8.913269463234062,209.8472937257097,209.03783903898758,256.94812849804083,1454.5403981573304,293.6957123318003,292.5628248563587,359.6165682755689,20.357292713556664,8.142917085422667,12.444146919583478,8.333333333333334,4.336272843519203,4.804433227597726,79.66312141630027,5.695272241532435,11.462781098877214,6.222234943453187
IT-Noe,CSH,8.314179028961249,16.186474901135668,11.79890943657268,13.968133264021443,3.747733020782471,0.22683252541737664,0.14807406262286746,0.005442852168747434,1.404076041991691,2.802312672150022,2.71548099601928,23.99334391534391,0.15177457063313224,0.6478569167105535,NA,NA,1.2,2.1,48.64373982,40.6061,8.1515,5560.450025931001,16.564395109413265,186.1747119400985,0.5187386511180535,-4.981749309392053,11,NA,NA,NA,NA,5.664258592947626,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.707845191016984,1.7500000000000002,NA,NA,78.61487628432246,6.5886979766663805,10.860214922961296,NA
IT-Non,MF,14.08310528761947,29.008152667177413,22.269345808029172,26.645126514434807,5.810986042022705,0.606840382852588,0.3256446223960139,0.011511552268617893,1.8260035406622896,4.085390968571975,2.5507524021654464,6.221498359225568,0.08839960680163315,0.5863682694337731,NA,NA,7,1.7,79.29083518,44.68980026,11.08870029,3320.000013589859,13.908414795415375,171.7412892422799,0.5734581064585179,1.1367149538085934,6,371.79939958689556,513.0664428834924,0.46018181805304476,371.99799534789776,12.39851759819991,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.063619215986712,0.24285714285714285,3.694192019998588,0.11175844152716802,1094.5348553769234,7.157955228338617,61.11987959578205,8.96301534639484
IT-Pia,OSH,7.059149062923212,19.234562574387574,14.430773293972013,19.257281012535092,3.384438157081604,0.3924379400329681,0.27008962457933294,NA,NA,2.11411723601036,2.8436964269602543,NA,NA,NA,NA,NA,NA,NA,NA,42.58390045,10.07839966,960.8000068813562,16.962112961202415,201.9120892573208,0.7798945705510542,-2.151445779567442,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-PT1,DBF,17.970266259983234,31.956614462976667,26.378811581929522,31.31576751073202,6.082246112823485,0.7515486997442342,0.32179610292948446,0.012118318524692216,2.1294102997877635,3.2177383280316407,2.957962637550989,6.310742660035409,0.0859110439828446,0.5440332094046547,NA,NA,26.6,4.45,79.38452347,45.2009,9.061,2196.000021636486,14.598466742188656,159.21207712519308,0.4581323232100019,-3.0144650459941107,3,389.3150851912764,434.19051972614466,0.4441284484314246,357.3163133555294,3.453468833322339,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.181261677073408,0.16729323308270677,10.019623862683273,0.07429968404209923,303.80595817511625,6.1999028340181885,18.161373646590057,6.986876423506429
IT-Ren,ENF,14.256141533478617,26.961924664589098,22.552250448862704,28.387652258872986,4.653945922851564,0.37535181935060075,0.19335468530839794,0.022322011276400933,2.527016413546031,2.4529031080164447,4.574504027807855,59.03221243266084,0.20703491160443505,0.43046683803017244,1.237132772,2.5612967409396967,29,5.11,66.60000036,46.5869,11.4337,8417.900077819824,4.68199782908763,151.2022286986686,0.2828861178808537,3.3126028831872607,15,460.14447770016386,546.6324675890376,0.6687177836161606,444.531880351537,2.0947321080223795,371.9442958060801,359.32431054500995,441.85432635927094,2179.3881202420444,179.65293530625607,173.55735212017868,213.4202019046365,10.526669648865917,2.060013629915052,5.276306196592778,0.17620689655172414,7.641489616691732,0.11783268531995106,79.70675932835337,6.385525538454285,13.049701284504618,5.605272024462364
IT-Ro1,DBF,13.75925436221678,28.49465712126401,20.473099708557125,25.021562693913786,6.517034912109376,0.4465983816105894,0.25856099261518994,0.0064714285702840105,1.2676900348356406,4.427154555373276,7.204454721433826,NA,0.08473360516927499,0.7522037749299862,NA,NA,8,4.3,59.94309069,42.4081,11.93,6172.979008972645,15.759520391095393,175.09143624508425,0.6058333541623645,-2.6625059183942983,9,455.1338016260145,534.5282061517343,0.6365530804858953,422.9015327344678,3.319176135815016,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6266644468055835,0.5375,6.755131868528093,0.34214728076116874,87.13454941395607,7.1055221529052535,14.073931138754212,7.52168183996549
IT-Ro2,DBF,15.305064315040642,30.078296854838772,25.8789250087738,30.967905851364126,4.240643167495728,0.5918918182196656,0.32491851370388697,0.007525830837287146,1.3668884884205932,4.321341742541231,3.930280882269063,11.72095507139106,0.08870087135230754,0.7380283875728478,NA,NA,16,4.08,57.07547007,42.3903,11.9209,7387.993000924587,15.765826474900862,179.84545196440175,0.6557002374887281,-2.2571304024638543,11,462.69245508252794,544.202556566936,0.6175251771213502,436.4468492999032,3.9110421654532983,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.372131582068326,0.255,6.607018063650928,0.15746892016594433,94.55498900729903,6.314535683363395,13.406213278409165,7.74377059932241
IT-SRo,ENF,14.403258958009705,26.57480681157369,18.529643835340224,22.030289115905763,7.963738870620728,0.3675699110394203,0.23183058477306762,0.008049931519980702,1.202618290326378,4.037068625333154,5.224183714086963,37.8149718162023,0.41758801009453655,0.5359339761317109,NA,NA,18.7,4,NA,43.728,10.284,9741.56006322056,15.442329428232114,175.7523506678818,0.43694295055179416,-1.8713054461582683,14,NA,NA,NA,NA,3.59650900680259,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.643701702893423,0.21390374331550802,NA,NA,111.59376992478622,9.444437133869336,24.425215770274804,NA
IT-Tor,GRA,12.921798581940017,23.883082555082026,18.229331180027554,20.627451507023398,4.943620204925537,0.6351340986849381,0.13030663021203248,0.01760092155122387,3.1698837296776956,1.608478825899549,2.3559448747994463,6.822654704076147,0.07599218371541651,0.27189466379188865,1.13,0.8587116759842064,0.2,2.2,86.57914543,45.8444,7.5781,1957.4930026065558,3.128944189636792,156.520985099071,0.28044543837578034,2.9973692857093277,7,460.9432494327795,550.7738352093468,0.6279534755801661,440.1055179073706,7.949987572160852,407.91438002900844,389.4739096525404,487.4104736365901,2113.547128768321,536.7846534804277,512.5183809838695,641.3955354433502,27.812691061535407,12.642132300697911,10.855946615946374,11,3.5034442606873393,6.907488231381827,55.10459449768471,4.0293570669684,7.256592472248364,4.4275348624486055
JP-SMF,MF,12.987421562974339,25.332261579191595,17.36007707595825,21.683331882476807,7.349165821075439,0.6403989734716404,0.2483410442901205,NA,NA,2.876265831175294,4.126737336969538,34.23529411764706,0.11195033624493292,0.45996000000000004,NA,NA,8.9,NA,NA,35.2617,137.0788,6318,13.962227236412096,150.72342852428793,0.5928836401547108,-0.49343451402332783,5,352.79373375354567,469.9724913722065,0.7040403698373937,322.15377328442116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.96947364077457,5.236479598586454,10.083600078853205,5.236246397429712
JP-Tak,DBF,15.443136278849119,30.869362457751183,23.122908608118692,28.625052057902028,5.675660514831543,0.44800277622392115,0.2750405563009988,NA,NA,3.970081988874549,5.6132357967489455,4.558872366790583,0.06207856805067691,0.5356189904761904,NA,NA,NA,NA,NA,36.14619827,137.4230042,0,6.608091691110971,143.69387364336814,0.23966236234156363,NA,6,463.1479600516467,573.0112010708242,0.6541553532501108,436.3921960437096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP-Tef,MF,13.18395058381716,24.11254850782344,13.816426789760587,16.980909328460697,8.81136703491211,0.4329853266577935,0.2749268900593649,0.005976394102339881,0.8689637801579666,3.8780736802518594,6.828296658125565,30.55,NA,0.41887399999999997,1.63,NA,25,7.4,85.94568381,45.05633926,142.1062012,3092.700019314885,6.044493939696914,117.91745413674083,0.2275690184457873,3.6811910930888034,5,NA,NA,NA,NA,0.5961472313005153,NA,NA,NA,1479.2974544676958,NA,NA,NA,NA,NA,3.2584525010572216,0.29600000000000004,NA,NA,NA,NA,NA,NA
JP-Tom,MF,22.62600108682911,50.940424295081336,32.04159075419108,36.341847101847335,8.674703598022461,0.5320789267259629,0.263626043482084,0.02644720072748919,2.90497172340636,3.275951026056931,4.170330816484149,6.359026541021874,0.06931584692734048,0.45133452987012984,NA,NA,15,9.2,91.95760856,42.73949814,141.5148926,3119.3010115474463,6.274379196826544,132.56426077348195,0.21373055148313977,1.2289885440045776,3,350.78140608643764,491.9069653299746,0.5667411976911977,350.19654359953677,0.5120447777760997,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.53700264076971,0.6133333333333333,16.23315904592635,0.34760126791726786,94.23624884266574,8.918220386698765,18.38940673949544,15.645277563455945
KR-Kw1,MF,10.23559325408723,25.428970305329592,18.766113662719725,24.33745964050292,5.974296379089358,0.5581829412052355,0.27382670566979916,NA,NA,NA,2.543807476548543,NA,NA,NA,NA,NA,NA,NA,NA,37.74860001,127.163002,4396.410005008802,11.571590200197722,269.4525084737499,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MY-PSO,EBF,16.80069074575842,27.826867441959998,24.385641942705426,29.422172663552423,5.832747840881348,0.6298165815461647,0.18699472376047555,NA,NA,2.095218845099853,1.5384150510792067,40.6071941332237,0.07221647751885578,0.6150668069321257,2.099,1.515823863120783,35,6.52,154.1807786,2.973,102.3062,13053.93193757534,25.3369160143093,197.64509786159542,0.628329956212592,-4.770435981150719,7,455.57543062990504,495.20075298461745,0.8813797503880585,430.4818498817217,1.0682288629436216,217.04403555498095,205.08901852392648,235.92222629090872,1325.720221151024,300.54641684553303,283.9919995687654,326.6875294898027,18.357586339002445,2.815580726840866,4.267924454288344,0.18628571428571428,7.397492394316229,0.16418845635800403,47.87642342652084,3.9938394650394793,5.90322413992698,4.189178237792078
NL-Ca1,GRA,12.149485579560022,26.349472708008722,15.932891309261322,19.939273505210878,6.760484600067139,0.7236744113744706,0.17660202950471926,0.012843541145095422,3.368046200733794,2.502918751675352,2.343813353107459,2.52,0.061399667637567566,0.143373493975906,NA,NA,1,NA,48.10002487,51.97100067,4.927000046,2726.37237060559,10.889726838615193,123.49772986005894,0.33780248947717534,2.020871450960932,4,402.8249778802184,428.72112319984734,0.6810653108465609,329.53653185937674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.61399264724533,6.326470067862648,17.446591096214547,5.401315148476716
NL-Hor,GRA,13.002045270816922,25.279366060244154,17.009003329277036,20.20919677019119,6.4353069305419925,0.7628841927145531,0.20771917387610284,0.027144863073140908,5.866330236293313,2.1394104838745704,4.475948877955142,4.994370565369738,0.06531483384706868,0.26319139655634627,2.77,1.8092208975638024,1.3406,6.9,NA,52.029,5.068,5918.113021597266,10.77766878912008,120.2370550327822,0.39201724223853585,2.9451352418769616,8,432.05535554001483,521.5806652968089,0.6985958503982401,424.74574413418657,0.8025095628165828,155.97666264982485,153.33781376685437,188.29626906021983,912.6124931496084,238.8074093781455,234.76721096142867,288.2902060213547,13.972514961707528,2.0250021683634096,3.6636762406150947,5.146949127256453,9.876955318395607,3.5956373025122015,115.46792556834318,5.493948241501368,13.448321332352322,4.325938839067396
NL-Loo,ENF,13.790340596078126,28.412273951312372,19.413619839517693,23.527474759754387,5.75505409240723,0.4122818494862468,0.20236918155910077,0.011094315678985743,2.094773949760138,3.4453133468289128,1.7358059384962905,36.940140542911124,0.20996193872970648,0.5457028171613101,1.991640824,4.181687686602701,18.7,2.1,70.31820346,52.1666,5.7436,15449.742117911577,10.11053818600132,114.67105977324373,0.26677236347744127,0.39133257353053846,19,404.8487264260564,490.0882946013819,0.7330287675520512,377.4858342135368,9.942527193651763,203.27396463633463,189.53509571841192,246.0726295101199,1426.5761983252241,96.81467310988133,90.27116860566288,117.19868419909209,6.7944514465629915,3.2354530697919004,13.5296542625297,0.11229946524064172,2.864826174575587,0.08231873860210201,83.05383688377655,8.477120279210007,15.092625118287561,6.852970087777029
PA-SPn,DBF,15.081033595605764,29.067259459589547,19.667843310038236,24.10084421793619,6.974886035919188,0.6746453253786011,0.18098367104022817,0.01734785862777011,5.275972450430823,1.6789392630850195,2.2335645408892173,NA,NA,NA,1.555,NA,12,5.4,166.9988406,9.3181,-79.6346,5191.899988815188,25.19781000785639,178.03947419642142,0.476407078539167,-1.0049699404312262,3,342.82347777862554,374.05166152227014,0.6313655462184874,313.29900779506613,1.9534800759210569,220.46525902162415,201.47846160454415,240.54769229727984,1869.2771356649228,NA,NA,NA,NA,NA,5.382825825849916,0.45,8.552889894519682,0.2841144957983193,48.64469376509144,3.698633487745064,6.255772529428244,3.215076210946903
PA-SPs,GRA,19.635292971485637,37.53903961090158,24.021013450622558,28.08089112599689,9.776089668273926,0.7896662724341362,0.08564297017007838,0.019982348247935586,3.213782089271261,2.5758759852421944,1.0654506866259519,NA,NA,NA,NA,NA,0.09,NA,222.2813936,9.3138,-79.6314,6859.630988568068,25.216677049970084,174.48219095308323,0.47752960327623567,-0.22920027276635305,3,361.0569247257703,415.7386036565439,0.6668798326648461,310.64641103043084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.84876845816898,4.800948279409413,7.275983468864952,4.766949679626968
PT-Esp,EBF,11.540108811839856,23.57892065025337,16.05044961929321,19.360569393157963,4.5899457931518555,0.40225362275295756,0.31566148775818953,0.007124754193227802,1.974730384457022,3.531053573695375,2.7967888139163932,NA,0.083094103117474,0.7201279487692308,NA,NA,20,4.5,50.59196604,38.63940048,-8.601799965,3035.518011815846,16.036847224609577,194.44404601404707,0.7780911807755155,-9.576328447833921,5,346.6493919590209,386.9158065932366,0.542928613527353,333.52089483977613,2.485199952542435,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.239760144500749,0.225,8.288382464803153,0.12215893804365442,83.27230645852201,7.345632845519609,24.376387988351226,5.840147551720853
PT-Mi1,EBF,6.296539892885269,13.72856722268,9.37659695148468,12.297718057632446,3.8083749055862435,0.17324687826363128,0.20783385247759195,0.003003285401883433,0.45730509124443364,4.772330457613118,2.0301377209658624,20.793858927134288,0.15682547245306944,0.7912094684422445,1.5,2.3523820867960414,8,2.3,26.01212158,38.54069901,-8.00039959,1437.800012037158,15.855443260220806,197.7929253461542,0.7735856484084153,0.6174864321830006,3,312.98907968871066,420.1857657718452,0.49136862294109207,345.22157259712253,4.346969173592557,208.65938645914045,230.14771506474835,280.1238438478968,915.2378148453333,133.0519737612029,146.75403903764476,178.62139323809456,5.836027786361182,2.5374033853744273,5.968942270730436,0.2875,4.680803560946415,0.14126847909556395,473.74306380844337,10.202848138630692,22.692636576817765,12.332797017249735
PT-Mi2,GRA,9.586909846779445,17.68806662426685,11.180474376678465,12.904507459004718,5.517527675628662,0.4961255725680095,0.37340027386990415,0.008940934765847735,2.490253071636393,2.572893233482611,9.167080951610407,NA,NA,NA,NA,NA,0.5,2.5,42.21292889,38.47650146,-8.024550438,1401.6000097990036,15.31642186669493,207.41333469640963,0.75275850286294,-1.3305962602346233,3,249.78576227612876,359.20974628121223,0.3926794999206816,299.0897450072349,5.067715935035082,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.07522664970674,5,6.366515187334663,1.9633974996034078,69.14761289695741,5.401744754238159,10.468941908922817,3.871492464334205
RU-Che,WET,4.8904091737935165,9.348870735150266,5.585263514518737,6.7239353799819925,2.051460075378418,0.5373268737889427,0.22678002072626346,0.005289633889389335,4.204088919474783,2.0344739663452764,1.3411567066295995,5.2,0.039218607729936156,NA,NA,NA,0.675,NA,5.513409143,68.613,161.3414,273.1390018463135,-7.080104221985272,107.95717487683963,0.22450952555343331,1.9007456274827046,4,278.6192746199526,331.3902039574353,0.4814884868421053,251.32728327618412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.00799468109456,3.974709475730622,11.303558998071793,5.674048583711168
RU-Cok,OSH,5.158648323708083,11.069656156028097,7.047608147967944,8.277424413074144,2.0547159194946287,0.4697545639090461,0.25368216351177375,0.04391951383410192,5.196546839168892,0.8383938923415835,1.4539367986898617,NA,NA,NA,NA,NA,0.5,1.5,15.27033371,70.8291,147.4943,1264.9970134943724,-4.830605587620634,130.50170666687552,0.16563875347927504,-4.1672712367643054,11,329.73141250986913,375.73155315533273,0.5623651586578363,281.6095345555832,5.228935318451344,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.379770770685398,3,2.6673060677869187,1.6870954759735088,65.98855113779385,5.715338309411081,8.655754997230696,5.394954472000291
RU-Fyo,ENF,14.82375750544094,27.779061362205752,15.72330489719615,19.131114692687984,10.350859832763675,0.4275406883925742,0.22825203841898323,0.013302389410796395,2.433545821969662,3.344391665557003,2.308217017676412,57.791033015870866,0.18956875322904818,0.4807423027949664,1.260178914,2.3889054557251592,27.5,3,65.68364556,56.4615,32.9221,6945.040064685047,5.244473110553983,106.60173931368456,0.2857074738973118,2.341800089644712,17,470.42937199049504,568.3940927167442,0.6970744767684135,434.3333120626476,6.198346410522029,373.3036370980693,344.66003774337685,451.0423769213649,2204.3743990312278,196.92255750979263,181.81268372163538,237.93076086563104,11.628363648980548,3.8761212163268493,9.25968712073525,0.10909090909090909,4.303700823917383,0.07604448837473601,-46.53828122483448,8.750080825096756,54.876430615406115,7.745281451398186
RU-Ha1,GRA,6.760457154745826,11.532877765805209,7.353657023111979,8.62813425064087,3.6147939682006838,0.5822640423041011,0.1805545018370155,0.0068330556943549114,4.162519341075541,1.7469852693737906,2.549707625456913,NA,NA,NA,NA,NA,0.5,NA,52.17004819,54.7252,90.0022,853.8889994621277,7.950108699944983,141.69740216881738,0.4853191846918406,1.7616056086973038,3,269.97261558941784,322.83733288096755,0.3940159832451499,257.2085017243219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.24006166034959,3.1248572749497776,4.755426554009989,3.418137393432522
RU-Sam,GRA,2.3225399205334396,4.5053087314537335,2.4960630839069684,2.9552341721455253,0.944903427362442,0.5286899119313431,0.1697919743181978,NA,NA,0.569597273576179,1.081595619233003,33.41109123441307,0.0715976448785583,0.406864649068948,NA,NA,NA,NA,NA,72.3733,126.4978,0,-10.04424175613371,65.45360699889636,0.0945598458679291,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-SkP,DNF,5.438084023445774,11.707609861571779,10.71518341700236,13.279366620381674,3.007541084289552,0.4103269018905758,0.24366908005517723,0.005876163185771311,3.5736352614462916,2.470297071879298,2.79231922175856,NA,NA,NA,NA,NA,18,1,NA,62.255,129.168,0,-2.7405007468541736,127.52841906309227,0.7339741405246757,NA,3,395.73720303705784,445.72930376782733,0.5285270931278996,348.3660036224232,7.101024332997263,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.707609861571779,0.05555555555555555,1.8920505930582587,0.02936261628488331,NA,NA,NA,NA
RU-Tks,GRA,4.228863226801225,9.824074030918059,5.504888024330139,6.964210893630976,3.0300190925598147,0.47408610773892135,0.21726917777091637,0.019513186307283957,8.579549349396979,1.1592546492625422,2.6849355791393457,NA,NA,NA,NA,NA,NA,NA,NA,71.5943,128.8878,0,-10.107728138037432,82.80669769540661,0.1092736170417658,NA,5,250.49826494991106,292.6719383190215,0.43287121212121216,216.3186743928879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Zot,ENF,7.859375787398308,14.977262418542125,10.988642422358193,13.503237066268921,3.3358795404434214,0.3724525266520959,0.1788032519765328,0.0060441906580818005,2.713245213751977,3.3408155227027234,1.5112070306949417,NA,NA,NA,0.99,NA,15,1.5,46.09999943,60.80080032,89.35079956,719.9000067636371,0.8724403019055458,135.39381204731848,0.4212592092494512,2.6956125130154174,3,391.11186133582515,459.67712827104884,0.6224108801545309,348.9021154945402,7.074757818144295,395.0624861978032,352.42637928741436,464.32033158691803,1512.8547897517299,NA,NA,NA,NA,NA,9.984841612361416,0.1,2.40998357809488,0.0622410880154531,81.4671887367247,7.214558096577643,16.50518513594867,6.785393295615163
